Week,Tier,Date,Player,Opponent,Game,Goal,Time (mins),Start URL,End URL
4,A,3/15/2025,stnfwds,Mordaak,Planet Zoldath,PLANET ZOLDATH: Kill a Mosquito,6.1,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=3023,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=3388
4,A,3/15/2025,Mordaak,stnfwds,Camouflage,CAMOUFLAGE: Reach 70% completion or more,16.5,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=2523,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=3513
4,A,3/15/2025,stnfwds,Mordaak,Campanella,CAMPANELLA: Finish Stage C with 2000 points or less (kill only bosses),6.2,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=3388,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=3758
4,A,3/15/2025,stnfwds,Mordaak,Divers,DIVERS: Purchase Godblood,4.7,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=3758,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=4038
4,A,3/15/2025,Mordaak,stnfwds,General,Collect 5 gold disks,11.4,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=3513,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=4198
4,A,3/15/2025,stnfwds,Mordaak,Party House,PARTY HOUSE: Beat a random scenario,6.2,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=4038,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=4408
4,A,3/15/2025,Mordaak,stnfwds,Elfazar’s Hat,ELFAZAR’S HAT: Clear Stage 3 (Frostin Town),10.8,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=4198,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=4843
4,A,3/15/2025,Mordaak,stnfwds,General,Defeat a boss in 5 different games,3.2,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=4843,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=5033
4,A,3/15/2025,stnfwds,Mordaak,Overbold,OVERBOLD: Complete a wave with $800+ stakes without shooting,17.6,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=4408,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=5463
4,A,3/15/2025,stnfwds,Mordaak,Cyber Owls,CYBER OWLS: HAWK-BASE allowed; beat Antarctica,10.6,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=5463,https://www.youtube.com/watch?v=6UdK-z7GTL8&t=6098
4,A,3/13/2025,Tyler233,Matt,Pingolf,PINGOLF: Hole-in-one on 3 different courses,5.8,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=352,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=697
4,A,3/13/2025,Matt,Tyler233,Fist Hell,FIST HELL: Clear the first scare and enter the shop with $20 or more,8.8,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=352,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=882
4,A,3/13/2025,Tyler233,Matt,Campanella 3,CAMPANELLA 3: Clear 4 waves 100%,3.9,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=697,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=932
4,A,3/13/2025,Matt,Tyler233,Velgress,VELGRESS: Collect all 3 keys in a single run,2.2,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=882,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=1017
4,A,3/13/2025,Matt,Tyler233,Mortol II,MORTOL II: Use BENE-DIKT; collect 5 keys,3.5,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=1017,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=1227
4,A,3/13/2025,Tyler233,Matt,General,Find an egg in 10 different games,9.9,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=932,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=1527
4,A,3/13/2025,Matt,Tyler233,Camouflage,"CAMOUFLAGE: Get eaten by a Frog, Gator, & Bird",5.2,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=1227,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=1542
4,A,3/13/2025,Tyler233,Matt,Porgy,PORGY: Reach the Abyss (lowest depth area),3.2,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=1527,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=1717
4,A,3/13/2025,Matt,Tyler233,Seaside Drive,SEASIDE DRIVE: Win the bonus game,3.2,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=1542,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=1737
4,A,3/13/2025,Matt,Tyler233,General,Defeat a boss in 5 different games,2.6,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=1737,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=1892
4,A,3/13/2025,Tyler233,Matt,Mooncat,MOONCAT: Use 2 warps,3.7,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=1717,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=1937
4,A,3/13/2025,Matt,Tyler233,General,Collect 3 cherry disks,6.4,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=1892,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=2277
4,A,3/13/2025,Matt,Tyler233,Bug Hunter,BUG HUNTER: Earn 3 kills with one module use,0.9,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=2277,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=2332
4,A,3/13/2025,Tyler233,Matt,General,Collect 10 gifts for the garden,8.8,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=1937,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=2467
4,A,3/13/2025,Matt,Tyler233,Party House,PARTY HOUSE: Have 6 trouble on screen at once,6.0,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=2332,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=2692
4,A,3/13/2025,Tyler233,Matt,Devilition,DEVILITION: Beat three levels while placing the maximum number of pieces each round,5.2,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=2467,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=2782
4,A,3/13/2025,Tyler233,Matt,Attactics,ATTACTICS: Reach Lieutenant in ranked mode,5.3,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=2782,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=3102
4,A,3/13/2025,Matt,Tyler233,General,TRIATHLON: Gold Disk any 3 of the 5 “SPORT” games,9.2,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=2692,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=3247
4,A,3/13/2025,Tyler233,Matt,Attactics,ATTACTICS: Beat 8 levels,2.7,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=3102,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=3262
4,A,3/13/2025,Matt,Tyler233,Magic Garden,"MAGIC GARDEN: Reach a score of 10,000+",8.0,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=3247,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=3727
4,A,3/13/2025,Tyler233,Matt,Mortol,MORTOL: OPEN-TOMB allowed; clear all world 3 levels,10.7,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=3262,https://www.youtube.com/watch?v=oa3m91LDCqQ&t=3902
4,A,3/15/2025,RedRobot,glove,Campanella,"CAMPANELLA: Score 20,000+ points",5.7,https://youtu.be/zYmQ3I_AlEw?t=177,https://youtu.be/zYmQ3I_AlEw?t=517
4,A,3/15/2025,RedRobot,glove,Block Koala,BLOCK KOALA: Beat 2 story levels as Koalarana (Pink Koala),1.4,https://youtu.be/zYmQ3I_AlEw?t=517,https://youtu.be/zYmQ3I_AlEw?t=602
4,A,3/15/2025,glove,RedRobot,Seaside Drive,SEASIDE DRIVE: Destroy the UFO in Stage 3,8.1,https://youtu.be/zYmQ3I_AlEw?t=177,https://youtu.be/zYmQ3I_AlEw?t=662
4,A,3/15/2025,RedRobot,glove,Golfaria,GOLFARIA: Hit 3 eagles,1.4,https://youtu.be/zYmQ3I_AlEw?t=602,https://youtu.be/zYmQ3I_AlEw?t=687
4,A,3/15/2025,RedRobot,glove,Campanella 3,CAMPANELLA 3: Beat Galbrain,2.8,https://youtu.be/zYmQ3I_AlEw?t=687,https://youtu.be/zYmQ3I_AlEw?t=852
4,A,3/15/2025,RedRobot,glove,General,Collect a food item in 8 different games,3.3,https://youtu.be/zYmQ3I_AlEw?t=852,https://youtu.be/zYmQ3I_AlEw?t=1052
4,A,3/15/2025,RedRobot,glove,Camouflage,"CAMOUFLAGE: Get eaten by a Frog, Gator, & Bird",2.1,https://youtu.be/zYmQ3I_AlEw?t=1052,https://youtu.be/zYmQ3I_AlEw?t=1177
4,A,3/15/2025,RedRobot,glove,General,Enter a top 3 score on 2 arcade leaderboards,2.3,https://youtu.be/zYmQ3I_AlEw?t=1177,https://youtu.be/zYmQ3I_AlEw?t=1317
4,A,3/15/2025,RedRobot,glove,Mortol,MORTOL: Beat 2 levels without killing any enemies,4.8,https://youtu.be/zYmQ3I_AlEw?t=1317,https://youtu.be/zYmQ3I_AlEw?t=1602
4,A,3/15/2025,glove,RedRobot,Cyber Owls,CYBER OWLS: HAWK-BASE allowed; beat Antarctica,18.3,https://youtu.be/zYmQ3I_AlEw?t=662,https://youtu.be/zYmQ3I_AlEw?t=1762
4,A,3/15/2025,RedRobot,glove,Party House,PARTY HOUSE: Beat a random scenario,7.2,https://youtu.be/zYmQ3I_AlEw?t=1602,https://youtu.be/zYmQ3I_AlEw?t=2037
4,A,3/15/2025,glove,RedRobot,Mooncat,MOONCAT: Find 2 of 3 eggs,17.4,https://youtu.be/zYmQ3I_AlEw?t=1762,https://youtu.be/zYmQ3I_AlEw?t=2807
4,A,3/15/2025,RedRobot,glove,Onion Delivery,ONION DELIVERY: Complete 2 days of deliveries,15.7,https://youtu.be/zYmQ3I_AlEw?t=2037,https://youtu.be/zYmQ3I_AlEw?t=2977
4,A,3/15/2025,glove,RedRobot,Rail Heist,RAIL HEIST: Collect 9 total stars,6.4,https://youtu.be/zYmQ3I_AlEw?t=2807,https://youtu.be/zYmQ3I_AlEw?t=3192
4,A,3/15/2025,RedRobot,glove,Vainger,VAINGER: Get the Force Mod from Verde Sector,6.4,https://youtu.be/zYmQ3I_AlEw?t=2977,https://youtu.be/zYmQ3I_AlEw?t=3362
4,A,3/15/2025,glove,RedRobot,General,Beat 4 levels in 5 different games,4.4,https://youtu.be/zYmQ3I_AlEw?t=3192,https://youtu.be/zYmQ3I_AlEw?t=3457
4,A,3/15/2025,RedRobot,glove,General,"ALPHA TRILOGY: Gold Disk Velgress, Overbold, and Quibble Race as Alpha",24.5,https://youtu.be/zYmQ3I_AlEw?t=3362,https://youtu.be/zYmQ3I_AlEw?t=4832
4,B,3/13/2025,Frank,KeiperDontCare,Magic Garden,MAGIC GARDEN: Save 10+ oppies at once twice,0.8,https://www.twitch.tv/videos/2425155738?t=2m11s,https://www.twitch.tv/videos/2425155738?t=3m0s
4,B,3/13/2025,Frank,KeiperDontCare,Campanella,CAMPANELLA: Collect 5 coffees,1.5,https://www.twitch.tv/videos/2425155738?t=3m0s,https://www.twitch.tv/videos/2425155738?t=4m31s
4,B,3/13/2025,Frank,KeiperDontCare,Avianos,AVIANOS: Max out blessings from one Ancestor,2.8,https://www.twitch.tv/videos/2425155738?t=4m31s,https://www.twitch.tv/videos/2425155738?t=7m21s
4,B,3/13/2025,Frank,KeiperDontCare,Golfaria,GOLFARIA: Obtain the Brakes,3.2,https://www.twitch.tv/videos/2425155738?t=7m21s,https://www.twitch.tv/videos/2425155738?t=10m36s
4,B,3/13/2025,Frank,KeiperDontCare,Bug Hunter,BUG HUNTER: Get 4 kills by pushing bugs into pits,1.3,https://www.twitch.tv/videos/2425155738?t=10m36s,https://www.twitch.tv/videos/2425155738?t=11m56s
4,B,3/13/2025,Frank,KeiperDontCare,Waldorf’s Journey,WALDORF’S JOURNEY: Purchase four unique items in one run,2.1,https://www.twitch.tv/videos/2425155738?t=11m56s,https://www.twitch.tv/videos/2425155738?t=14m1s
4,B,3/13/2025,Frank,KeiperDontCare,General,Collect a beverage in 6 different games,5.2,https://www.twitch.tv/videos/2425155738?t=14m1s,https://www.twitch.tv/videos/2425155738?t=19m11s
4,B,3/13/2025,KeiperDontCare,Frank,Seaside Drive,SEASIDE DRIVE: Destroy the UFO in Stage 3,17.5,https://www.twitch.tv/videos/2425155738?t=2m11s,https://www.twitch.tv/videos/2425155738?t=19m41s
4,B,3/13/2025,Frank,KeiperDontCare,Hyper Contender,HYPER CONTENDER: Win 4 fights in a row without rematches,2.6,https://www.twitch.tv/videos/2425155738?t=19m11s,https://www.twitch.tv/videos/2425155738?t=21m46s
4,B,3/13/2025,Frank,KeiperDontCare,General,Collect 7 gifts for the garden,5.5,https://www.twitch.tv/videos/2425155738?t=21m46s,https://www.twitch.tv/videos/2425155738?t=27m16s
4,B,3/13/2025,Frank,KeiperDontCare,Pingolf,PINGOLF: Gold disk,11.5,https://www.twitch.tv/videos/2425155738?t=27m16s,https://www.twitch.tv/videos/2425155738?t=38m46s
4,B,3/13/2025,Frank,KeiperDontCare,General,UFO OPEN: Golfaria: Hit a Parbot; Pingolf: Gold Disk; Lords of Diskonia: Destroy 5 enemy disks,5.6,https://www.twitch.tv/videos/2425155738?t=38m46s,https://www.twitch.tv/videos/2425155738?t=44m21s
4,B,3/13/2025,KeiperDontCare,Frank,General,Beat 4 levels in 5 different games,26.7,https://www.twitch.tv/videos/2425155738?t=19m41s,https://www.twitch.tv/videos/2425155738?t=46m21s
4,B,3/13/2025,Frank,KeiperDontCare,Elfazar’s Hat,ELFAZAR’S HAT: Clear stages 1 and 2 without any upgrades or healing,16.0,https://www.twitch.tv/videos/2425155738?t=44m21s,https://www.twitch.tv/videos/2425155738?t=1h0m21s
4,B,3/13/2025,Frank,KeiperDontCare,Star Waspir,STAR WASPIR: Clear wave 3,6.8,https://www.twitch.tv/videos/2425155738?t=1h0m21s,https://www.twitch.tv/videos/2425155738?t=1h7m11s
4,B,3/11/2025,CuthBucket,pizzapartytime,Onion Delivery,ONION DELIVERY: Deliver 8 onions in a single day and complete the day,3.4,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=577,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=782
4,B,3/11/2025,CuthBucket,pizzapartytime,Cyber Owls,CYBER OWLS: Earn a 1-Up (extra owl),1.2,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=782,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=857
4,B,3/11/2025,CuthBucket,pizzapartytime,Party House,PARTY HOUSE: Get busted by the fire department,1.7,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=857,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=957
4,B,3/11/2025,pizzapartytime,CuthBucket,Block Koala,BLOCK KOALA: Beat 5 story levels,8.8,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=577,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=1107
4,B,3/11/2025,CuthBucket,pizzapartytime,Rakshasa,RAKSHASA: Use each of the three weapon types in one run,11.2,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=957,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=1632
4,B,3/11/2025,CuthBucket,pizzapartytime,General,Collect 7 gifts for the garden,8.1,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=1632,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=2117
4,B,3/11/2025,pizzapartytime,CuthBucket,The Big Bell Race,THE BIG BELL RACE: Gold disk,22.8,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=1107,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=2477
4,B,3/11/2025,pizzapartytime,CuthBucket,Magic Garden,MAGIC GARDEN: Defeat an enemy worth at least 500 points,8.1,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=2477,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=2962
4,B,3/11/2025,CuthBucket,pizzapartytime,Mooncat,MOONCAT: Visit 12 different rooms,19.6,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=2117,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=3292
4,B,3/11/2025,pizzapartytime,CuthBucket,General,Collect a food item in 8 different games,17.8,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=2962,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=4027
4,B,3/11/2025,pizzapartytime,CuthBucket,General,Collect 4 gold disks,3.8,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=4027,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=4252
4,B,3/11/2025,pizzapartytime,CuthBucket,Mini & Max,MINI & MAX: Save the brainwashed mouse near the portrait,5.5,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=4252,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=4582
4,B,3/11/2025,pizzapartytime,CuthBucket,Camouflage,CAMOUFLAGE: Save 5 babies,7.6,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=4582,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=5037
4,B,3/11/2025,CuthBucket,pizzapartytime,Rock On! Island,ROCK ON! ISLAND: CLUB-PASS allowed; beat Terror Overhead,38.7,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=3292,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=5612
4,B,3/11/2025,pizzapartytime,CuthBucket,Rakshasa,"RAKSHASA: Score 25,000",14.5,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=5037,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=5907
4,B,3/11/2025,pizzapartytime,CuthBucket,General,Defeat 7 bosses,8.7,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=5907,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=6427
4,B,3/11/2025,pizzapartytime,CuthBucket,Rail Heist,RAIL HEIST: LAZY-COPS allowed; beat Root Around while destroying every barrel,3.7,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=6002,https://www.youtube.com/watch?v=gpcgv-X4q8I&t=6222
4,B,3/18/2025,bobbaro,Flick,Pingolf,PINGOLF: Destroy 10 orange obstacles,6.3,https://www.twitch.tv/videos/2409192033?t=4m43s,https://www.twitch.tv/videos/2409192033?t=11m3s
4,B,3/18/2025,Flick,bobbaro,Hot Foot,HOT FOOT: Get 3 blowouts in one tournament,6.3,https://www.twitch.tv/videos/2409192033?t=4m43s,https://www.twitch.tv/videos/2409192033?t=11m3s
4,B,3/18/2025,Flick,bobbaro,Cyber Owls,CYBER OWLS: Earn a 1-Up (extra owl),1.9,https://www.twitch.tv/videos/2409192033?t=9m8s,https://www.twitch.tv/videos/2409192033?t=11m3s
4,B,3/18/2025,Flick,bobbaro,Star Waspir,STAR WASPIR: Clear wave 1 without dying and a score of exactly 600 (defeat only the boss),2.4,https://www.twitch.tv/videos/2409192033?t=11m3s,https://www.twitch.tv/videos/2409192033?t=13m28s
4,B,3/18/2025,bobbaro,Flick,Ninpek,NINPEK: Eat 5 sandwiches,4.2,https://www.twitch.tv/videos/2409192033?t=11m3s,https://www.twitch.tv/videos/2409192033?t=15m18s
4,B,3/18/2025,Flick,bobbaro,General,Defeat a boss in 5 different games,6.8,https://www.twitch.tv/videos/2409192033?t=13m28s,https://www.twitch.tv/videos/2409192033?t=20m18s
4,B,3/18/2025,Flick,bobbaro,Kick Club,KICK CLUB: Beat Track World,3.2,https://www.twitch.tv/videos/2409192033?t=20m18s,https://www.twitch.tv/videos/2409192033?t=23m28s
4,B,3/18/2025,Flick,bobbaro,Hot Foot,HOT FOOT: Win 2 games in a row without jumping,3.2,https://www.twitch.tv/videos/2409192033?t=23m28s,https://www.twitch.tv/videos/2409192033?t=26m38s
4,B,3/18/2025,bobbaro,Flick,General,Collect a food item in 8 different games,13.5,https://www.twitch.tv/videos/2409192033?t=15m18s,https://www.twitch.tv/videos/2409192033?t=28m48s
4,B,3/18/2025,Flick,bobbaro,Golfaria,GOLFARIA: Obtain the Brakes,5.2,https://www.twitch.tv/videos/2409192033?t=26m38s,https://www.twitch.tv/videos/2409192033?t=31m53s
4,B,3/18/2025,Flick,bobbaro,Velgress,VELGRESS: Clear out a shop’s stock,1.8,https://www.twitch.tv/videos/2409192033?t=31m53s,https://www.twitch.tv/videos/2409192033?t=33m38s
4,B,3/18/2025,bobbaro,Flick,Combatants,COMBATANTS: Beat ‘Surprise!’,14.7,https://www.twitch.tv/videos/2409192033?t=28m48s,https://www.twitch.tv/videos/2409192033?t=43m28s
4,B,3/18/2025,Flick,bobbaro,General,UFO OPEN: Golfaria: Hit a Parbot; Pingolf: Gold Disk; Lords of Diskonia: Destroy 5 enemy disks,14.3,https://www.twitch.tv/videos/2409192033?t=33m38s,https://www.twitch.tv/videos/2409192033?t=47m58s
4,B,3/18/2025,Flick,bobbaro,Pingolf,PINGOLF: Hole-in-one on 3 different courses,2.1,https://www.twitch.tv/videos/2409192033?t=47m58s,https://www.twitch.tv/videos/2409192033?t=50m3s
4,B,3/18/2025,Flick,bobbaro,Rock On! Island,ROCK ON! ISLAND: CLUB-PASS allowed: Clear The Oasis with 20+ HP remaining,7.7,https://www.twitch.tv/videos/2409192033?t=50m3s,https://www.twitch.tv/videos/2409192033?t=57m43s
4,B,3/15/2025,Ghost,Marshmallow,Star Waspir,"STAR WASPIR: Score 50,000+ points",3.2,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=569,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=759
4,B,3/15/2025,Marshmallow,Ghost,Night Manor,NIGHT MANOR: Find 10 journal entries,3.4,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=569,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=774
4,B,3/15/2025,Ghost,Marshmallow,Mini & Max,MINI & MAX: Return the stolen Termite Egg to the outlet,5.8,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=759,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=1104
4,B,3/15/2025,Marshmallow,Ghost,Valbrace,VALBRACE: Give the Red Knight 5 items,7.8,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=774,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=1244
4,B,3/15/2025,Marshmallow,Ghost,Pingolf,PINGOLF: Be in first place in the standings immediately after hole 9,3.0,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=1244,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=1424
4,B,3/15/2025,Marshmallow,Ghost,Fist Hell,FIST HELL: Clear the first scare and enter the shop with $20 or more,3.6,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=1424,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=1639
4,B,3/15/2025,Marshmallow,Ghost,General,Buy an item from a shop in 10 different games,13.0,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=1639,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=2419
4,B,3/15/2025,Marshmallow,Ghost,Pilot Quest,PILOT QUEST: Plant 4 seeds at the crash site,0.5,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=1979,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=2009
4,B,3/15/2025,Ghost,Marshmallow,General,Enter a top 3 score on 2 arcade leaderboards,16.8,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=1104,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=2109
4,B,3/15/2025,Marshmallow,Ghost,Barbuta,BARBUTA: Gold disk,0.9,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=2419,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=2474
4,B,3/15/2025,Ghost,Marshmallow,Waldorf’s Journey,WALDORF’S JOURNEY: Kill 3 squids in three different ways,10.0,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=2109,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=2709
4,B,3/15/2025,Marshmallow,Ghost,Cyber Owls,CYBER OWLS: Complete 2 missions,6.0,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=2474,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=2834
4,B,3/15/2025,Ghost,Marshmallow,Seaside Drive,SEASIDE DRIVE: Win the bonus game,6.4,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=2709,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=3094
4,B,3/15/2025,Marshmallow,Ghost,Grimstone,GRIMSTONE: Collect the money from the burned house,4.8,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=2834,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=3124
4,B,3/15/2025,Marshmallow,Ghost,Divers,DIVERS: Open the chest containing the Parasite Hammer,2.0,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=3124,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=3244
4,B,3/15/2025,Ghost,Marshmallow,Waldorf’s Journey,WALDORF’S JOURNEY: Enter the palace with 6 Puffins,3.7,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=3094,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=3314
4,B,3/15/2025,Marshmallow,Ghost,General,Defeat a boss in 5 different games,4.9,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=3244,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=3539
4,B,3/15/2025,Ghost,Marshmallow,Mooncat,MOONCAT: Visit 12 different rooms,7.1,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=3314,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=3739
4,B,3/15/2025,Marshmallow,Ghost,Hot Foot,HOT FOOT: Get a blowout without using star abilities,5.6,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=3539,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=3874
4,B,3/15/2025,Marshmallow,Ghost,General,AMY: Hot Foot: Win 2 games with Amy; Fist Hell: Clear 2nd scare as Amy; Party House: Beat a random scenario,13.9,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=3874,https://www.youtube.com/watch?v=2M3Pn0MDi0o&t=4709
4,B,3/16/2025,Kanvas,sio,Waldorf’s Journey,WALDORF’S JOURNEY: Purchase four unique items in one run,2.4,https://www.twitch.tv/videos/2407645470?t=1m10s,https://www.twitch.tv/videos/2407645470?t=3m35s
4,B,3/16/2025,sio,Kanvas,Ninpek,NINPEK: Eat 5 sandwiches,4.7,https://www.twitch.tv/videos/2407645470?t=1m10s,https://www.twitch.tv/videos/2407645470?t=5m50s
4,B,3/16/2025,Kanvas,sio,General,Collect a beverage in 6 different games,5.2,https://www.twitch.tv/videos/2407645470?t=3m35s,https://www.twitch.tv/videos/2407645470?t=8m45s
4,B,3/16/2025,Kanvas,sio,Warptank,WARPTANK: Complete the three levels in the initial hub room,1.7,https://www.twitch.tv/videos/2407645470?t=8m45s,https://www.twitch.tv/videos/2407645470?t=10m25s
4,B,3/16/2025,sio,Kanvas,Star Waspir,"STAR WASPIR: Score 50,000+ points",6.2,https://www.twitch.tv/videos/2407645470?t=5m50s,https://www.twitch.tv/videos/2407645470?t=12m0s
4,B,3/16/2025,Kanvas,sio,Overbold,OVERBOLD: Purchase 3 price hiked items in one run,4.4,https://www.twitch.tv/videos/2407645470?t=10m25s,https://www.twitch.tv/videos/2407645470?t=14m50s
